handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/120291,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00233,"Kınalı Zade Zühdü Kağıt, Kırtasiye ve Bilimum Banka, Yazıhane, Mektep Levazımatı' antetli Afitap Mağazası adına kesilmiş fatura.",,,,Open Access,,,,"İstanbul, Yeni Postahane Caddesi, no: 29",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-07-22,SALT Research,Türkçe - Turkish,Belge - Document,"29,5-23 cm; Handwritten; Printed",1,,,66281,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120291
123456789/121351,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00022,İzak Taragano ve Eliya Kapuanto. Manifatura Ticarethanesi - Isaac Taragano & Elia Capouano. Maison de Manufactures,,,,Open Access,"İstanbul, Fincancılar Caddesi’nde Mahmudiye Han ittisalinde Numero 24",,,"Osmanlıca, Fransızca, İbranice, Yunanca antet",Yusuf Levent bağışı. 14.05.07,,1926-10-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,3-26,8 cm",1,,,44754,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121351
123456789/121352,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00061,"Şalom H. Meşulam. Her nevi hırdavat elektrik ve envai oyuncak tüccarı - Chalom H. Méchoulam. Négociant en quincaillerie, bijouterie etc.",,,,Open Access,İstanbul Marputçular Numero 51 (Şişeci Han’ın karşısında),,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1922-06-06,SALT Research,Fransızca - French,Belge - Document,"21,2-27 cm",1,,,44793,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121352
123456789/121353,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00140,Ak-Osmanzade Hüseyin İzzet ve Mehmed Fevzi. İzmir. Şirketin Karaman’da tüccar Mezhebzade Abdülhak Efendi’ye İzmir piyasaları hakkında yazdığı mektup,,,,Open Access,,,,14 Teşrin-i Sani 1290,,,1874-11-26,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,"29-21,5 cm; Handwritten; Printed",1,,,65861,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/121353
123456789/121354,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00198,"S. ve V. Pardo Rokes gazete, kitap, mecmua ve evrakı matbua için her nevi kağıt ve kırtasiye deposu tarafından Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,"Marpuççular, Boyacı Han altında, no: 44",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1929-08-31,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Türkçe - Turkish,Belge - Document,"27,5-19,5 cm; Handwritten; Printed",1,,,66246,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121354
123456789/121355,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00208,"H. Plintidis ve A. Çinaropulos. Sobacı, tenekeci, her nevi apartıman, dükan ve vapor işleri mütehassısı. Sadık Efendi'ye fatura.",,,,Open Access,,,,"Sirkeci, Hocapaşa, no:5",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-10-04,SALT Research,Türkçe - Turkish,Belge - Document,"28-21,5 cm; Handwritten; Printed",1,,,66256,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121355
123456789/121356,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00211,"Kalef Albukrek her nevi kağıt, kese kağıt, kınap ve saire. Mehmet Sadık Efendi'ye fatura.",,,,Open Access,,,,"İstanbul, Tahmis Caddesi, no:84",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-02-23,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-22,5 cm; Handwritten; Printed",1,,,66259,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121356
123456789/121357,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00212,Nurosmaniye'de bulunan Kalender Klişe Atelyesi'nden Türbedar Sok. No.14’te bulunan İstanbul Matbaacılık T.A.O’ya fatura.,,,,Open Access,,,,"Nurosmaniye Caddesi, Türbedar Sokak, no:4/1",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1959-06-12,SALT Research,Türkçe - Turkish,Belge - Document,"26,5-17,5 cm; Handwritten; Printed",1,,,66260,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121357
123456789/121358,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00217,"Antalya Nakliyatı Umumiye Şirketi. Müessisleri Sipahizade Yusuf Ziya, Adem Süreyya ve Mehmet Nuri. Afitap Mağazası adına kesilmiş mesajeri faturası.",,,,Open Access,,,,Tarsus İstasyonu’na gönderilen malların faturasıdır.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-01-17,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-20 cm; Handwritten; Printed",2,,,66265,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121358
123456789/121359,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00289,Sirkeci'deki Lastik İthalatçılar Komitesi'nden Bay Mehmet Ali Alevli'ye gönderilen Ticaret Ofisi Umum Müdürlüğü'nün lastik tevziyatı hakkında verdiği ticaret vekaletinin 8 sayılı tamiminin sureti.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1942-12-08,SALT Research,Türkçe - Turkish,Belge - Document,Printed,5,,,66337,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/121359
123456789/122330,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00013,"Bohor Avram Ardit Mahdumları. Cam, teneke, bakır, çinko, saçma, kurşun ve her nevi maden büyük depozitosu - Les Fils de Behor A. Arditt. Dépôts de verres à vitres. Cuivre en tous genres & divers métaux",,,,Open Access,İzmir'de Odun Pazar 3 Numero’da ve şadırvan altında 37-38 Numerolarda,,,"1 Kanun Evvel 1337. Osmanlıca, Fransızca, İbranice, Yunanca antet.",Yusuf Levent bağışı. 14.05.07,,1921-12-01,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"22,3-28,6 cm",1,,,44745,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122330
123456789/122331,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00036,Salti ve Franko - Salty & Franco,,,,Open Access,"İstanbul, Fincancılar Yokuşu 64 ve 70",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-03-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"17-23,3 cm",1,,,44768,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122331
123456789/122332,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00039,Raoul Franco. Installateur agrée par le Ministre des Travaux Publics (10 Teşrin-i Sani 1310-11 Teşrin-i Sani 1311),,,,Open Access,Péra,,,Fransızca antet,Yusuf Levent bağışı. 14.05.07,,1894-11-22; 1894-11-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"22,4-29,5 cm",1,,,44771,Ümit Servi,,2008-08-14,,2008-08-14,,,,,,Bağış - Donation,https://archives.saltresearch.org/handle/123456789/122332
123456789/122333,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00087,"Fils d'Abraham Schemtop, Contantinople. K.K.P Oest Laenderbank, Vienne gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"17,6-10,1 cm",2,,,44819,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122333
123456789/122334,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00095,"Max Schwarz & Cie, Constantinople Şirketi’nin Blumenthal & Krobs Berlin Şirketi’ne gönderilen zarf",,,,Open Access,"Stamboul, Buyuk Abboud Effendi Han 35, 36",,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1916-05-19,SALT Research,,Belge - Document,"15,6-12,5 cm",2,,,44827,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122334
123456789/122335,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00099,"H.& S. Papo, Constantinople Şirketi’nden Schenker & Cie, Budapest adresine gönderilen zarf",,,,Open Access,Galata Havyar Han 23,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1917-10-12,SALT Research,,Belge - Document,"15,5-12,4 cm",2,,,44831,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122335
123456789/122336,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00118,"Elouachvili Raphael Ilitch. Maison de manufacture et bonneterie, soieries, lainages, cotonnades. en gros - Elvaşli Rafael İlit.. Tuhafiye ve manifatura ticarethanesi. Pamuklu, yünlü ipekli fanila ve çorab. Toptan",,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"11,3-6,7 cm",2,,,44850,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122336
123456789/122337,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00121,"Raul Dölasyon ve kumpanyası. Amsterdam’da ıstandarad harik sigortası - Raoul Delasson & Cie. Comissions - représentations. Assurances, incendie & transport. Standard insurance company of Amsterdam",,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"11,2-7,9 cm",2,,,44853,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122337
123456789/122338,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00147,Armutlu Kadızade Hüseyin Ticarethanesi’nden yazılan mektup.,,,,Open Access,,,,,,,1927-08-08,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"22,5-15 cm; Handwritten; Printed",2,,,65868,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/122338
123456789/122339,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00209,Kitab-Kağıd Pazarı tarafından Afitap Mağazası adına kesilmiş fatura.,,,,Open Access,,,,"Babı Ali Caddesi, no:127",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-02-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66257,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122339
123456789/122340,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00223,Hanri Mitrani. Afitap Mağazası'ndan Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"İstanbul, 2. Vakıf Han, no:8",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1936-03-23,SALT Research,Türkçe - Turkish,Belge - Document,"30-21,5 cm; Handwritten; Printed",1,,,66271,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/122340
123456789/123087,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00054,Şehr Ketüdasızade ve Yako Levi şürekası - Chehir Kethoudassi Zade et Yako Levy,,,,Open Access,Tokad,,,"1 Eylül 1339. Osmanlıca, Fransızca antet.",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,6-27,1 cm",1,,,44786,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123087
123456789/123088,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00059,Vitali Marçili. Her nevi hazır ve ısmarlama saçak ve tesbih kamçığı mağazası - Vitali Martchili. Négociant en passementerie prêt et sur commande,,,,Open Access,İstanbul Alacahamam Leblebici Han’ın karşusunda Numero 88,,,"Osmanlıca, Fransızca, İbranice, Yunanca antet",Yusuf Levent bağışı. 14.05.07,,1924-11-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,6-26,8 cm",1,,,44791,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123088
123456789/123089,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00135,"Mercolzade Abdülkadir, İzmir Şirketi’nin Molla Ali Zade Ahmed Efendi’ye kestiği fatura.",,,,Open Access,,,,12 Kanun-i Evvel 1336. Fatura No: 1533,,,1920-12-02,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,"27,5-22 cm; Handwritten; Printed",1,,,65856,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/123089
123456789/123090,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00170,"Akhisar'da Mehmet Cavit tütün, müskirat, pul ve tayyare piyango bayii tarafından Kırtasiyeci Mehmet Sadık Efendi'ye fiyat indirimi hakkında yazılan mektup.",,,,Open Access,,,,"Hükümet Caddesi, no 23, Akhisar.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-02-15,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Türkçe - Turkish,Belge - Document,26-21 cm; Handwritten; Printed,1,,,66218,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123090
123456789/123091,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00171,İstanbul'da Ankara Caddesi’nde bulunan Mehmet Raif zarf ve klasör imalathanesi tarafından Afitap Mağazası Mehmet Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"İstanbul, Ankara Caddesi, no: 86.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Türkçe - Turkish,Belge - Document,29-22 cm; Handwritten; Printed,1,,,66219,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123091
123456789/123092,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00185,Davıd & Leon Varber. Facture à Mehmed Sadık.,,,,Open Access,,,,"Stamboul, Topalian Han, no 36/38",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-04-19,SALT Research,Fransızca - French,Belge - Document,28-21 cm; Handwritten; Printed,1,,,66233,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123092
123456789/123093,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00203,L.O. Rabl ve A. Grün. Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Galata, Senpiyer Han.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-07-11,SALT Research,Türkçe - Turkish,Belge - Document,28-21 cm; Handwritten; Printed,1,,,66251,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123093
123456789/123094,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00222,"Bourla Biraderler ve Şürekası hurufat deposu-tabaat ve micellitliğe ait bilcümle makinalar ve levazım, Galata. Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,İstanbul-Galata,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-05-22,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-21 cm; Handwritten; Printed",2,,,66270,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123094
123456789/123095,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00224,Akba Bitikevi ve Kağıtçılık Fotoğraf Malzemesi' antetli Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Banka işleri: Osmanlı Bankası ve Türkiye İş Bankası.Ankara, PK:117 Ankara Postahanesi.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1935-02-17,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-22,5 cm; Handwritten; Printed",1,,,66272,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123095
123456789/123096,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00307,File contains correspondances between Mehmet Ali Alevli and general motors corporatıon foreign distributors divısion.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1946-12-23; 1947-05-30,SALT Research,Türkçe - Turkish; İngilizce - English,Dosya - File,"36-27,5 cm; Handwritten; Printed",62,,,66355,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/123096
123456789/124112,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00046,"M. Habib - M. Habib. Grand dépôt de verres à vitres, cathédrales et art-nouveau glaces pour devanture de magasins",,,,Open Access,Galata,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,6-27,2 cm",1,,,44778,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124112
123456789/124113,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00073,Albert V. Ravuna. Manifatura tüccarı - Albert V. Ravouna. Négociant en manufactures,,,,Open Access,İstanbul Hacopulo Han Numero 26,,,"Osmanlıca, Fransızca Antet",Yusuf Levent bağışı. 14.05.07,,1925-11-29,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,6-17,8 cm",1,,,44805,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124113
123456789/124114,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00077,Singer dikiş makineleri kumpanyası,,,,Open Access,Bilumum şehirlerde şubeleri vardır.,,,Osmanlıca antet,Yusuf Levent bağışı. 14.05.07,,1927-06-25,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,4-27,5 cm",1,,,44809,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124114
123456789/124115,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00097,"Ali Selahi & Marco Rabinovitz, Constantinople Şirketi’nin A.S. Silberhütte, Eichsfeld adresine gönderilen zarf",,,,Open Access,"Stamboul, Dilsiz Zade Han, 23",,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"15,4-12,4 cm",1,,,44829,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124115
123456789/124116,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00098,"Gerson Levy & Cie, Constantinople Şirketi’nden Mario Krieger, Paris adresine gönderilen zarf",,,,Open Access,,,,Fiskalli. Arkada şirketin vinyeti.,Yusuf Levent bağışı. 14.05.07,,1911-07-12,SALT Research,,Belge - Document,"15,5-12 cm",2,,,44830,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124116
123456789/124117,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00126,"Pont de Galata. Moise Caffe, Stamboul Şirketi’nden Antoine Painvelo, Anvero adresine gönderilen kartpostal",,,Ed. M.J.C. 121,Open Access,,,,Fiskalli. Kartpostal no: 121,Yusuf Levent bağışı. 14.05.07,,1923-06-04,SALT Research,,Belge - Document,"13,6-8,7 cm",2,,,44858,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124117
123456789/124118,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00128,29 Mart 1333 tarihinde İdare-i Seniye-i Hazret-i Padişahiye iktiran eden izmir ihracat ve İdhalat Türk Anonim Şirketi. Nizamname-i dahiliyesidir.,,Keşişyan Matbaası,,Open Access,,,,1333,,,1917-03-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Broşür - Brochure,20-14 cm; Printed,23,,,65849,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/124118
123456789/124119,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00237,"Facture à Mehmet Sadık - Hacı Muhtar Kehnemuyı Şürekası, Sadık Efendi adına kesilmiş fatura.",,,,Open Access,"Hadjı Mouhtar Kehnemouyı & Cie, fabricant de registres et de cahier pour écolier, grand dépôt de papeterie, articles de bureau, de dessin et de quincaillerie, import, export & consignation.",,,"İstanbul, Marpuçcılar, Büyük Abut Efendi Han No: 32",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1924-06-12,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-22 cm; Handwritten; Printed,1,,,66285,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124119
123456789/124120,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00244,"Emek hırdavat ve satış evi, Bercuhi Şinorkian, Galata antetli İstanbul Matbaacılık A.Ş. adına kesilmiş fatura.",,,,Open Access,,,,"Galata, Tünel Caddesi No: 64/1",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1959-03-16,SALT Research,Türkçe - Turkish,Belge - Document,28-20 cm; Handwritten; Printed,1,,,66292,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124120
123456789/124121,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00261,Diyarbakır'da bulunan Çayırgan'dan Mehmet Sadık Efendi'ye gönderilen Akaş? isimli birinin sağlığı hakkında yazılmış mektup.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-07-25,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28,5-20,5 cm; Handwritten",1,,,66309,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124121
123456789/124122,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00297,İstanbul'da bulunan Mehmet Ali Alevli'nin Gaziantep'te bulunan amcazadesi ile yazışmaları.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-10-16; 1944-10-18,SALT Research,Türkçe - Turkish,Dosya - File,"29,5-23 cm; Printed",3,,,66345,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124122
123456789/124123,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00305,"İskenderun'da araba ve kamyon ithalatı yapan Mehmet Ali Alevli'nin mersinde ithalat, ihracat ve gümrük nakliyat tecimevi sahibi Zekeriya Ergenç'le yaptığı yazışmaların kopyaları.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-08-24; 1946-11-13,SALT Research,Türkçe - Turkish,Dosya - File,"29-24,5 cm; Printed",28,,,66353,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124123
123456789/125111,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00007,İzakino Arditi. Makine ve Edavat-ı Elektrikiye Depozitosu - Isaquino Arditti. Dépôt de Machines en tous genres - Materiel Eléctrique,,,,Open Access,Galata'da Perşembe Pazarı'nda Arslan Han'ın alt katında.,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-06-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"17,6-27,3 cm",1,,,44739,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125111
123456789/125112,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00015,Mazon ve Boton Ecza Deposu - Mazon & Botton. Droguerie et accessoires pharmaceutiques,,,,Open Access,İstanbul Bağçe Kapu Yaldız Sokak Numero 1,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1927-09-18,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"18,5-24,4 cm",1,,,44747,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125112
123456789/125113,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00023,İzak Kutyil. Her nevi Cam ve Ayna Mağazasi - I. Coutiel. Grand Dépôt des Verres argentée,,,,Open Access,Galata Tünel Sokak Yeni Cami Numero 47,,,"Osmanlıca, Fransızca, İbranice, Yunanca antet",Yusuf Levent bağışı. 14.05.07,,1924,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,9-27,9 cm",1,,,44755,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125113
123456789/125114,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00028,Rober Kastro. Sobacı - Robert Castro. Entreprises et Installations,,,,Open Access,Beyoğlu'nda Kabristan Caddesi No:9 (Vis à vis la Maison Psalty),,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,4-27,9 cm",1,,,44760,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125114
123456789/125115,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00062,Albert Niyego. Yeni ecza-ı tıbbiye deposu - Albert Niego. Négociant en produits chimiques et pharmaceutiques,,,,Open Access,"Stamboul, à côté de Yeni Volto Han 1",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1926-04-03,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Fransızca - French,Belge - Document,"18,6-27,8 cm",2,,,44794,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125115
